id,imageUrl,rating,voteCount,country,language,keywords,plot,cast,crew
tt0059711,https://m.media-amazon.com/images/M/MV5BMmNiNDI3YjQtMzQwNy00YWJiLTliYWQtZTBmZjhlOWRkMjljXkEyXkFqcGc@._V1_.jpg,7.3,10003,US,"('en',)","[""one word title"", ""1860s"", ""blockbuster"", ""pow prisoner of war"", ""stewart and kennedy"", ""anti war message"", ""technicolor"", ""family farm"", ""cannon fire"", ""church service"", ""family drama"", ""reference to abraham lincoln"", ""dairy cow"", ""family patriarch"", ""family life"", ""farmer"", ""soldier"", ""civil war history"", ""individualist"", ""confederate officer"", ""courtship"", ""wartime romance"", ""army colonel"", ""train depot"", ""roadblock"", ""prisoner of war camp"", ""prisoner escape"", ""paddle wheeler"", ""graveyard"", ""family reunion"", ""anti slavery"", ""widowed father"", ""wedding ceremony"", ""lovers' reunion"", ""train car on fire"", ""covered bridge"", ""death of husband"", ""murder of son"", ""orphaned baby"", ""return of son"", ""marauders"", ""son"", ""virginia"", ""torch"", ""war hero"", ""war violence"", ""repeating rifle"", ""henry rifle"", ""carbine"", ""confederate army"", ""union army"", ""opening action scene"", ""arson"", ""revolver"", ""musket"", ""flintlock rifle"", ""explosion"", ""behind enemy lines"", ""brawl"", ""sword fight"", ""stabbed with a bayonet"", ""bayonet"", ""cavalry"", ""ambush"", ""infantry"", ""blood"", ""battlefield"", ""battle"", ""cowboy"", ""talking to one's dead wife"", ""large family"", ""family relationships"", ""home birth"", ""expectant mother"", ""expectant father"", ""childbirth"", ""american south"", ""mistaken for soldier"", ""interracial friendship"", ""horse thief"", ""father son relationship"", ""prisoner transport"", ""american civil war"", ""death of son""]",A Virginia farmer who has vowed to remain neutral during the Civil War is spurred into action when his youngest son is taken by Union soldiers.,"[""nm0000071"", ""nm0565982"", ""nm0179148"", ""nm0915618""]","[""nm0572132""]"
tt0059712,https://m.media-amazon.com/images/M/MV5BZDkzNzcyZmEtMWZjMy00ZmJmLThmNDItM2U1NTdkNTY4NmEzXkEyXkFqcGc@._V1_.jpg,7.0,7288,US,"('en',)","[""1930s"", ""breaking the fourth wall"", ""based on novel"", ""farm laborer"", ""captain's table"", ""hit with a paddle"", ""hypocrisy"", ""german nationalism"", ""prostitution"", ""water rescue"", ""implied sex"", ""athlete"", ""dating"", ""dance troupe"", ""drug addiction"", ""birthday party"", ""injection"", ""marriage"", ""loss of virginity"", ""wheelchair"", ""ping pong"", ""snoring"", ""brushing one's teeth"", ""cigar smoking"", ""divorcee"", ""man overboard"", ""roommate roommate relationship"", ""epilogue"", ""grand hotel format"", ""hose"", ""german"", ""american"", ""cuba"", ""nazi"", ""ship's doctor"", ""forced kiss"", ""illness"", ""saving the life of a dog"", ""sugar field worker"", ""waltz"", ""adultery"", ""extramarital affair"", ""piano"", ""intellectual"", ""fight"", ""storytelling"", ""party hat"", ""wood carving"", ""singing"", ""pajamas"", ""medical examination"", ""sleeplessness"", ""bunk bed"", ""dancing"", ""dancer"", ""jewish"", ""facial scar"", ""bigotry"", ""pimp"", ""meaning of life"", ""throwing a dog overboard"", ""social conscience"", ""sketch artist"", ""shipboard romance"", ""love hate relationship"", ""dog"", ""bulldog"", ""breakup"", ""anti semitism"", ""drug use"", ""cross cultural relations"", ""artist"", ""racism"", ""nazism"", ""title spoken by character"", ""tenerife canary islands"", ""travel"", ""eye shadow"", ""old flame"", ""flamenco"", ""north atlantic"", ""mirror"", ""makeover"", ""seasickness"", ""uncle"", ""chess the game"", ""end credits roll call"", ""hand kissing"", ""prologue"", ""reference to spain"", ""group"", ""mexico"", ""spanish"", ""contessa"", ""bremerhaven germany"", ""veracruz mexico"", ""ocean liner"", ""gypsy"", ""steerage"", ""jew""]",A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early-1930s society.,"[""nm0000046"", ""nm0797531"", ""nm0001207"", ""nm0001511""]","[""nm0006452""]"
tt0059719,https://m.media-amazon.com/images/M/MV5BMGY3MWMyZDAtMWMxOS00ZGM4LTliMzYtODcxNTQ0Njg3NjlmXkEyXkFqcGc@._V1_.jpg,7.8,11248,MX,"('es',)","[""dark humor"", ""surrealism"", ""temptation"", ""amputee"", ""bible"", ""satire"", ""religion"", ""faith"", ""female nudity"", ""satire comedy"", ""dark comedy"", ""saint"", ""miracle"", ""desert"", ""devil"", ""rock band"", ""religious leader"", ""religious fanatic"", ""prophet"", ""nightclub"", ""hypocrisy"", ""reference to god"", ""goat"", ""fasting"", ""disguise"", ""dancing"", ""handicapped"", ""christ figure"", ""bread"", ""pillar"", ""title spoken by character"", ""character name in title"", ""female topless nudity"", ""blasphemy""]","Simon, a deeply religious man living in the 4th century, wants to be nearer to God so he climbs a column. The Devil wants him to come down to Earth and is trying to seduce him.","[""nm0111610"", ""nm0959341"", ""nm0764326"", ""nm0717592""]","[""nm0000320""]"
tt0059740,https://m.media-amazon.com/images/M/MV5BMTBiMDI3ZDUtYzBjMi00NWMyLTk2NmEtZWM2NmIwMGI4Yjk4XkEyXkFqcGc@._V1_.jpg,7.1,19882,US,"('en',)","[""gunfighter"", ""small town"", ""murder"", ""villain"", ""shootout"", ""death of brother"", ""texas"", ""regret"", ""framed for murder"", ""brother brother relationship"", ""mother son relationship"", ""death of mother"", ""character name in title"", ""exploding bridge"", ""gambler"", ""ambush"", ""kidnapping"", ""western town"", ""sheriff"", ""revenge"", ""businessman"", ""funeral"", ""investigation"", ""explosion"", ""suspicion"", ""filicide"", ""hitman"", ""ranch owner"", ""ranch"", ""five word title"", ""1890s"", ""classical western"", ""train"", ""scene during opening credits"", ""wayne and fix"", ""wayne and qualen"", ""hathaway and wayne"", ""wayne and martin"", ""cattle drive"", ""father"", ""fistfight"", ""four brothers"", ""held at gunpoint"", ""winchester rifle""]",Ranch owner Katie Elder's four sons determine to avenge the murder of their father and the swindling of their mother.,"[""nm0000078"", ""nm0001509"", ""nm0405054"", ""nm0026295""]","[""nm0368871""]"
tt0059742,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_.jpg,8.1,273413,US,"('en',)","[""stepmother"", ""nazi"", ""third reich"", ""singing family"", ""single father"", ""catholic church"", ""nazi flag"", ""anti nazi"", ""naval officer"", ""love"", ""alps"", ""1930s"", ""governess"", ""novice"", ""catholic"", ""singing"", ""chapel"", ""puppet show"", ""guitar"", ""salzburg austria"", ""nazi occupation"", ""collaboration with nazis"", ""national film registry"", ""butler"", ""betrayal"", ""classic musical"", ""newlywed"", ""austrian alps"", ""music contest"", ""prayer"", ""car trouble"", ""pine cone"", ""young love"", ""prank"", ""child in jeopardy"", ""self doubt"", ""conscription"", ""nun"", ""austria"", ""convent"", ""widower"", ""postulant"", ""crypt"", ""hitler youth"", ""large family"", ""priest"", ""theatrical agent"", ""sister sister relationship"", ""father son relationship"", ""father daughter relationship"", ""brother sister relationship"", ""brother brother relationship"", ""based on stage musical"", ""cathedral"", ""tony award source"", ""rowboat"", ""hiding place"", ""nobility"", ""overboard"", ""famous entrance"", ""escape"", ""convertible"", ""frog"", ""thunderstorm"", ""country estate"", ""marionette"", ""sabotage"", ""broken engagement"", ""tomboy"", ""new job"", ""cemetery"", ""gazebo"", ""picnic"", ""folk dance"", ""ballroom dancing"", ""telegram"", ""anschluss"", ""whistle"", ""wedding"", ""music festival"", ""abbey"", ""orchestral music score"", ""blockbuster"", ""fedora"", ""silhouette"", ""cobblestone"", ""nazi collaborator"", ""military escort"", ""leaving home"", ""afi"", ""four word title"", ""based on broadway musical"", ""british actor plays a foreigner"", ""cigarette smoking"", ""waltz"", ""singer"", ""dance"", ""song and dance"", ""spud the game"", ""housekeeper""]",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"[""nm0000267"", ""nm0001626"", ""nm0662223"", ""nm0370821""]","[""nm0936404""]"
tt0059749,https://m.media-amazon.com/images/M/MV5BNjVmYTMxZWItMzM3OS00N2I5LTkyOTUtNWZiZjNmOTVhYmNhXkEyXkFqcGc@._V1_.jpg,7.5,19465,GB,"('en',)","[""espionage"", ""east germany"", ""cold war"", ""british intelligence"", ""based on novel"", ""british agent"", ""double agent"", ""spy"", ""iron curtain"", ""berlin germany"", ""counter espionage"", ""berlin wall"", ""library"", ""checkpoint charlie"", ""whiskey"", ""london england"", ""cynicism"", ""strip club"", ""grocery store"", ""double cross"", ""communism"", ""atheism"", ""doomed love"", ""amsterdam netherlands"", ""escape from jail"", ""rainstorm"", ""beach"", ""profanity"", ""employment agency"", ""job interview"", ""assault"", ""restaurant"", ""gay slur"", ""airport"", ""customs"", ""defection"", ""debriefing"", ""jewish"", ""nazi"", ""confession"", ""framed"", ""searchlight"", ""shot in the back"", ""alcoholic"", ""briton abroad"", ""alcoholic drink"", ""drink"", ""spy thriller"", ""pistol whipped"", ""downbeat ending"", ""walking along the beach"", ""jew"", ""agent"", ""burton and bloom"", ""tribunal"", ""intelligence mole"", ""death of title character"", ""title same as book"", ""occupation in title"", ""bicycle"", ""interrogation"", ""shot to death"", ""border crossing"", ""librarian"", ""prisoner's aid"", ""homosexual"", ""independent film"", ""surprise ending""]","Instead of coming in from the Cold War, British agent Alec Leamas chooses to face another mission.","[""nm0000009"", ""nm0001954"", ""nm0921459"", ""nm0910737""]","[""nm0728688""]"
tt0059793,https://m.media-amazon.com/images/M/MV5BNTFjYjAyNGEtZjdlZS00NDZlLWE0ZjUtNzIyZTY5NTNkMDgzXkEyXkFqcGc@._V1_.jpg,6.7,8286,US,"('en',)","[""cat"", ""siamese cat"", ""kidnapping"", ""drive in theater"", ""drive in"", ""surveillance"", ""title spoken by character"", ""teenage girl"", ""bugging device"", ""cat movie"", ""hostage bank teller"", ""tied to a chair"", ""ransom"", ""fbi federal bureau of investigation"", ""cat eating a dog's food"", ""persian cat"", ""salmon fillet"", ""twenty dollar bill"", ""postcard"", ""captivity"", ""hearing aid"", ""pet door"", ""surfing report"", ""pigeon"", ""ironing board"", ""albino fantail pigeon"", ""carrying a cat by the scruff of the neck"", ""busybody"", ""cast fishing rod"", ""evasion"", ""outsmarted by a cat"", ""reference to chester conklin"", ""tracking device"", ""direction finder"", ""pipe smoking"", ""hole in a fence"", ""running over a car"", ""double barreled shotgun"", ""cat licking chops"", ""starting a fire"", ""pickpocket"", ""disguise"", ""woman mistaken for a man"", ""falling into a swimming pool"", ""squeaking shoes"", ""sneeze"", ""fistfight"", ""picture in a newspaper"", ""falling down stairs"", ""stiff neck"", ""kitten"", ""pawprint"", ""slimehouse"", ""animals family"", ""nosy neighbor"", ""drink thrown into someone's face"", ""tripping and falling"", ""slipping and falling"", ""blockbuster"", ""duck hanging from a rope"", ""woman bound and gagged"", ""fbi agent"", ""allergic to cats"", ""bank teller"", ""two sisters"", ""surfer"", ""title different than book"", ""hostage"", ""bank robbery"", ""landlady"", ""wristwatch"", ""pretending to be ill"", ""suburb"", ""surfer dude"", ""villain arrested"", ""pistol"", ""dog"", ""feeding a cat"", ""shotgun"", ""cat lover"", ""apartment"", ""bank robber"", ""map"", ""allergy"", ""punctuation in title"", ""animal in title"", ""reference to pocahontas"", ""communications equipment"", ""undercover"", ""cat actor"", ""based on book"", ""female bank teller"", ""damsel in distress"", ""bound and gagged"", ""tied up"", ""gagged woman"", ""ladies wristwatch"", ""woman wears a one piece swimsuit"", ""sister"", ""remade""]","After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.","[""nm0001539"", ""nm0427894"", ""nm0699063"", ""nm0001522""]","[""nm0829038""]"
tt0059797,https://m.media-amazon.com/images/M/MV5BM2VmYmJiOTQtMTU1Mi00MTAyLTkyOTAtMmI4NjU1ODQ0MGNjXkEyXkFqcGc@._V1_.jpg,7.0,9488,GB,"('en',)","[""aviator"", ""risk taking"", ""love triangle"", ""air race"", ""vintage aircraft"", ""london england"", ""kent england"", ""calais france"", ""convent"", ""aviation"", ""ensemble cast"", ""animated credits"", ""title spoken by narrator"", ""intermission"", ""neanderthal"", ""ancient greece"", ""1900s"", ""father daughter relationship"", ""military officer"", ""nobility"", ""country estate"", ""beach"", ""nude model"", ""biplane"", ""altered version of studio logo"", ""windmill"", ""bicycle"", ""marriage"", ""airfield"", ""crash landing"", ""skirt"", ""restaurant"", ""flirting"", ""rooftop"", ""binoculars"", ""fire engine"", ""jealousy"", ""hot air balloon"", ""blunderbuss"", ""drugged drink"", ""reception"", ""photographer"", ""sabotage"", ""hangar"", ""suitor"", ""racial slur"", ""dog"", ""seagull"", ""haystack"", ""airport"", ""deception"", ""slapstick comedy"", ""year 1910"", ""place name in title"", ""pilot"", ""danger"", ""airplane crash"", ""punched in the face"", ""american"", ""german"", ""italian"", ""japanese"", ""normandy france"", ""all star cast"", ""sea anchor"", ""phoenix arizona"", ""playing croquet"", ""great pyrenees dog"", ""challenged to a duel"", ""pheasant feather"", ""kite flying"", ""romantic rivalry"", ""newspaper owner"", ""pregnancy announcement"", ""newspaper publisher"", ""air rescue"", ""sewage pond"", ""man woman romance"", ""woman rides a motorcycle"", ""cash prize"", ""reporter"", ""frenchman"", ""englishman"", ""england"", ""france"", ""ornithopter"", ""check point"", ""racetrack"", ""kiss"", ""or as title separator"", ""female nudity"", ""airplane"", ""eiffel tower paris"", ""falling from height"", ""motorcycle crash"", ""motorcycle with a sidecar"", ""voice over narration"", ""prehistoric times"", ""blockbuster"", ""long title""]","Hoping to push Britain to the forefront of aviation, a London publisher organizes an international air race across the English Channel, but must contend with two entrants vying for his daughter, as well as national rivalries and cheating.","[""nm0926183"", ""nm0587234"", ""nm0289038"", ""nm0814773""]","[""nm0002175""]"
tt0059800,https://m.media-amazon.com/images/M/MV5BZjJiYmRhZjUtZTg5Zi00YjYwLTlmZWYtODZhMzQzMWZlYTRhXkEyXkFqcGc@._V1_.jpg,6.9,130943,GB,"('en',)","[""femme fatale"", ""underwater battle"", ""official james bond series"", ""007"", ""james bond character"", ""underwater scene"", ""woman wears a swimsuit"", ""bikini"", ""fiery redhead"", ""girl wears a bikini"", ""swimsuit"", ""swimwear"", ""parachute"", ""nassau"", ""based on novel"", ""vodka martini"", ""miss moneypenny character"", ""ernst stavro blofeld character"", ""felix leiter character"", ""m character"", ""good versus evil"", ""evil woman"", ""jet aircraft"", ""aircraft"", ""avro vulcan"", ""villain"", ""military aircraft"", ""delta wing aircraft"", ""warplane"", ""forced sex"", ""forced kiss"", ""abused woman"", ""blofeld's cat"", ""woman in a bathtub"", ""man wears a tuxedo"", ""false identity"", ""beating"", ""diving"", ""party"", ""sex scene"", ""escape"", ""cage"", ""bomb"", ""gun"", ""chase"", ""sister"", ""shark"", ""rocket propelled grenade"", ""pursuit"", ""bond girl"", ""flame"", ""wearing a suit on a beach"", ""motorcycle in water"", ""secretary"", ""reel"", ""radius"", ""instruction"", ""code"", ""betrayer"", ""betrayal"", ""assistance"", ""rendering assistance"", ""drying hair"", ""fed to the sharks"", ""fish"", ""school of fish"", ""man wears a suit and tie"", ""male protagonist"", ""1960s"", ""male hero male villain"", ""male hero"", ""male villain"", ""male antagonist"", ""title directed by male"", ""title written by male"", ""spy action"", ""killed by friendly fire"", ""island adventure"", ""female nudity"", ""villainess"", ""jetpack"", ""bell textron jet pack"", ""faked death"", ""famous score"", ""fourth part"", ""sequel"", ""agent"", ""spying"", ""brunette"", ""prologue"", ""official bond film"", ""title mentioned in song"", ""death of brother"", ""frenchwoman"", ""spy hero"", ""spy film"", ""title same as book"", ""gadgetry"", ""british"", ""martini""]",James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,"[""nm0000125"", ""nm0000805"", ""nm0148041"", ""nm0658885""]","[""nm0950109""]"
tt0059825,https://m.media-amazon.com/images/M/MV5BYzc2MDdmYTktNTYwZC00Yjg4LTlmYWUtMDllMjU2YmZiNDVlXkEyXkFqcGc@._V1_.jpg,7.8,20327,FR,"('en',)","[""train"", ""french resistance"", ""nazi stolen art"", ""art theft"", ""sabotage"", ""train movie"", ""saboteur"", ""year 1944"", ""world war two"", ""hotel"", ""france"", ""cargo train"", ""museum curator"", ""wehrmacht officer"", ""german officer"", ""wehrmacht"", ""train engineer"", ""armored train"", ""summary execution"", ""beaten for information"", ""enhanced interrogation"", ""station master"", ""hotelkeeper"", ""spy action"", ""hiding in a tunnel"", ""deep focus cinematography"", ""firing squad"", ""explosion"", ""foreign language adaptation"", ""robbery"", ""train crash"", ""based on book"", ""reference to charles de gaulle"", ""reference to henri de toulouse lautrec"", ""firearm"", ""nazi occupied france"", ""bombing"", ""nazi soldier"", ""occupied france"", ""aerial bombing"", ""stolen art"", ""resistance movement"", ""art museum"", ""german soldier"", ""french resistance fighter"", ""retreat"", ""evacuation"", ""train driver"", ""kicked off a train"", ""shot to death"", ""aerial attack"", ""distraction"", ""exploding truck"", ""stabbed to death"", ""stabbed in the back"", ""leg wound"", ""bullet wound"", ""hit with a shovel"", ""thrown off a moving train"", ""train collision"", ""train wreck"", ""reprisal"", ""switchblade"", ""human shield"", ""injured leg"", ""manhunt"", ""military convoy"", ""nazi officer"", ""german occupation of france"", ""painting as art"", ""german army"", ""gestapo"", ""hostages"", ""military action"", ""railway worker"", ""delaying tactics"", ""pipe"", ""mass slaughter"", ""train tunnel"", ""war widow"", ""arrogant man"", ""action thriller"", ""spy thriller"", ""soldier"", ""wound"", ""frankenkeimer and lancaster"", ""lancaster and scofield"", ""hose"", ""railway"", ""nazi"", ""crate"", ""reference to edouard manet"", ""two word title"", ""shootout at a train station"", ""massacre"", ""deception"", ""beating"", ""riding a bicycle"", ""execution"", ""bombing raid""]","In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.","[""nm0000044"", ""nm0006890"", ""nm0603402"", ""nm0282530""]","[""nm0001239""]"
tt0059885,https://m.media-amazon.com/images/M/MV5BODlkNjJmN2ItOWE3Yy00MTkxLThjNTUtMWRiNDFhOWM5ZTAzXkEyXkFqcGc@._V1_.jpg,7.1,15579,US,"('en',)","[""escape"", ""italy"", ""nazi occupied italy"", ""gestapo"", ""prisoner of war"", ""world war two"", ""character name in title"", ""reference to hermann goring"", ""fainting man"", ""tied feet"", ""bare chested male"", ""hairy chest"", ""tied to a chair"", ""man bound and gagged"", ""woman bound and gagged"", ""prisoner"", ""1940s"", ""based on the novel of the same name"", ""swiss alps"", ""american in europe"", ""cinemascope"", ""war crime"", ""army colonel"", ""survival adventure"", ""prison drama"", ""death by garrote"", ""implied male nudity"", ""shooting a wounded man to death"", ""culture clash"", ""fuel depot"", ""public nudity"", ""period drama"", ""aerial bombing"", ""chase"", ""british army"", ""railroad"", ""switzerland"", ""traitor"", ""u.s. army"", ""female collaborator"", ""freight train"", ""escape plan"", ""train control center"", ""italian prisoner of war camp"", ""pilot shot down in combat"", ""english chaplain"", ""rock fall"", ""boulders"", ""ambush"", ""grenades"", ""american"", ""group"", ""over the mouth gag"", ""malaria"", ""disguise"", ""wristwatch"", ""railroad yard"", ""prisoner of war camp"", ""rome italy"", ""sweat box"", ""vicar"", ""reference to duke of wellington"", ""train tunnel"", ""reference to napoleon"", ""man on fire"", ""reference to benito mussolini"", ""year 1943"", ""train chase"", ""train track"", ""messerschmidt"", ""train trestle"", ""broken glass"", ""day for night"", ""milan italy"", ""florence italy"", ""troop train"", ""army sergeant"", ""army major"", ""army chaplain"", ""army captain"", ""shootout at a train station"", ""mp 40 machine gun"", ""shootout"", ""main character shot"", ""death of protagonist"", ""tragic ending"", ""woman shot"", ""shot in the back"", ""machine gun"", ""impersonation"", ""explosion"", ""train hijack"", ""pow escape"", ""fascist"", ""armistice"", ""bound and gagged""]",An American POW leads a group of mainly British prisoners to escape from the Germans in WWII.,"[""nm0000069"", ""nm0002145"", ""nm0141123"", ""nm0223290""]","[""nm0733476""]"
tt0059894,https://m.media-amazon.com/images/M/MV5BZTYxZDYyMjUtZTQ1OS00MjY2LWFlNmEtMDAyMWZmMzU2MmYzXkEyXkFqcGc@._V1_.jpg,7.9,7561,GB,"('en',)","[""post thermonuclear war"", ""nuclear attack"", ""nuclear radiation"", ""nuclear disaster"", ""catastrophe"", ""civil defense"", ""nuclear war"", ""mockumentary"", ""semi documentary"", ""nuclear weapons"", ""radioactive"", ""apocalypse"", ""disaster"", ""banned film"", ""world war three"", ""pseudo documentary"", ""found footage"", ""defcon"", ""disaster film"", ""nuclear shackwave"", ""nuclear firestorm"", ""british new wave"", ""controversy"", ""future"", ""1960s"", ""cold war"", ""radiation sickness"", ""refugee"", ""firing squad"", ""anarchy"", ""antipathy"", ""apathy"", ""dejection"", ""debris"", ""quarantine"", ""destruction"", ""burns"", ""evacuation"", ""suffering"", ""air raid siren"", ""starvation"", ""blinding"", ""euthanasia"", ""triage"", ""firestorm"", ""conflagration"", ""starts with narration"", ""anti nuclear"", ""national emergency"", ""survivor"", ""britain"", ""cult film"", ""shelter"", ""riot"", ""pessimism"", ""radiation"", ""end of the world"", ""independent film"", ""fake documentary"", ""world war two"", ""film starts with text"", ""cautionary tale""]",A docudrama depicting a hypothetical nuclear attack on Britain.,"[""nm0039629"", ""nm0334249"", ""nm3907417"", ""nm0821220""]","[""nm0914386""]"
tt0059968,https://m.media-amazon.com/images/M/MV5BZWFjNTdlZjctZTRkNC00OTQ1LWI3NDktOWY0ZWZmNzFiOTNkXkEyXkFqcGc@._V1_.jpg,7.5,27528,US,"('en',)","[""gotham city"", ""super villain"", ""batman character"", ""camp"", ""superhero action"", ""batcave"", ""batmobile"", ""good versus evil"", ""costumed hero"", ""campy"", ""comical villain"", ""comic violence"", ""based on comic book"", ""femme fatale"", ""famous score"", ""cliffhanger"", ""cult tv"", ""gadget car"", ""dynamic duo"", ""famous opening theme"", ""bust sculpture"", ""cape the garment"", ""catchphrase"", ""city"", ""thompson gun"", ""eccentricity"", ""named car"", ""alfred pennyworth character"", ""bruce wayne character"", ""james gordon character"", ""dick grayson character"", ""character name as series title"", ""psychotronic series"", ""animal in title"", ""man tied up"", ""men in tights"", ""death trap"", ""male protagonist"", ""absurd comedy"", ""famous line"", ""caped crusader"", ""superhero adventure"", ""animated title sequence"", ""alter ego"", ""wayne manor"", ""ward"", ""guest star"", ""superhero costume"", ""narrator"", ""red telephone"", ""teenager"", ""fire pole"", ""secret entrance"", ""hidden entrance"", ""bust of shakespeare"", ""bachelor"", ""double life"", ""masked crime fighter"", ""law enforcement"", ""cold open"", ""comic hero"", ""comic sidekick"", ""hero sidekick relationship"", ""hero villain relationship"", ""supervillain"", ""cape"", ""crime fighting"", ""girl sidekick"", ""chief o'hara character"", ""dc shared universe"", ""one word series title"", ""supernatural fantasy"", ""superhero fantasy"", ""slapstick comedy"", ""robin the dc comics character"", ""shared universe"", ""sitcom comedy"", ""parody"", ""1960s"", ""utility belt"", ""police commissioner"", ""mansion"", ""hero"", ""sidekick"", ""adventure hero"", ""philanthropist"", ""evil plot"", ""rope"", ""grappling hook"", ""domino mask"", ""climbing up a wall"", ""hand to hand combat"", ""mixed martial arts"", ""telephone"", ""manor house"", ""police chief"", ""brawl"", ""fight"", ""teenage superhero"", ""teenage boy""]","Follows the adventures of wealthy entrepreneur Bruce Wayne, also known as the Caped Crusade Batman and his young ward Dick Grayson also known as Batman's sidekick Robin the boy wonder as they battle evildoers in Gotham City.","[""nm0001842"", ""nm0911431"", ""nm0621002"", ""nm0358076""]","[""nm0277730"", ""nm0783913"", ""nm0236546""]"
tt0059978,https://m.media-amazon.com/images/M/MV5BMmVjMDBjMzUtOWEzNy00NTAxLWJhNjgtNzA2MWMzMDI2ODVjXkEyXkFqcGc@._V1_.jpg,8.1,5668,US,"('en',)","[""1960s"", ""seductive behavior"", ""psychotronic series"", ""supernatural power"", ""year 1795"", ""new england"", ""year 1796"", ""vampire horror"", ""1790s"", ""1840s"", ""year 1897"", ""actress plays multiple roles"", ""actor plays multiple roles"", ""female religious fanatic"", ""phoney clergyman"", ""family relationships"", ""dream sequence"", ""witch"", ""governess"", ""vampire cure"", ""witchcraft"", ""ancestors"", ""torn between two women"", ""malevolence"", ""campy"", ""sea port town"", ""train station"", ""year 1995"", ""18th century"", ""flashback"", ""1990s"", ""old dark house"", ""female doctor"", ""maine"", ""vampire"", ""death"", ""shot on video"", ""werewolf"", ""time travel"", ""surrealism"", ""good versus evil"", ""marriage"", ""cult tv"", ""mansion"", ""obsession"", ""gothic""]","The rich Collins family of Collinsport, Maine is tormented by strange occurrences.","[""nm0294847"", ""nm0355621"", ""nm0411308"", ""nm0057235""]","[""nm0193303""]"
tt0060009,https://m.media-amazon.com/images/M/MV5BMTg3MDQ4ODQwNF5BMl5BanBnXkFtZTcwODMwODM0MQ@@._V1_.jpg,7.9,12172,US,"('en',)","[""mission"", ""disguise"", ""deception"", ""1970s"", ""1960s"", ""self destructing message"", ""gadget"", ""secret mission"", ""misdirection"", ""impersonation"", ""electronics expert"", ""secret agent"", ""famous opening theme"", ""espionage"", ""female agent"", ""undercover"", ""undercover agent"", ""spy mission"", ""spy hero"", ""master of disguise"", ""double cross"", ""suspense"", ""impostor"", ""famous line"", ""self destruction"", ""mission impossible"", ""cult classic"", ""spy action"", ""teletype machine"", ""teletype"", ""organized crime"", ""neo nazi"", ""fictional country"", ""20th century"", ""spy thriller"", ""photograph"", ""famous score"", ""superspy"", ""mask"", ""dead drop"", ""iron curtain"", ""female spy"", ""fake accent"", ""eastern europe"", ""east germany"", ""dictatorship"", ""con game"", ""communist"", ""spy""]","An elite covert operations unit carries out highly sensitive missions subject to official denial in the event of failure, death or capture.","[""nm0606569"", ""nm0527032"", ""nm0336335"", ""nm0000828""]","[""nm0312367""]"
tt0060010,https://m.media-amazon.com/images/M/MV5BMjg4YTNjMzAtODdmYy00NzFhLTkxMGItMWIyMWIyMmIyNmYxXkEyXkFqcGc@._V1_.jpg,7.5,5438,US,"('en',)","[""slapstick comedy"", ""1960s"", ""named car"", ""beatles parody"", ""camp"", ""campy"", ""laugh track"", ""los angeles california"", ""musician"", ""music band"", ""the monkees"", ""teen idol"", ""friendship between men"", ""singer"", ""long hair"", ""spiral staircase"", ""tambourine"", ""pop music"", ""pop"", ""jump cut"", ""psychedelic"", ""cult music band"", ""surrealism"", ""actor playing himself"", ""actor shares first and last name with character"", ""california"", ""famous opening theme"", ""beach house"", ""beach"", ""musical segments"", ""sitcom"", ""roommate"", ""young people outwit older people"", ""counterculture"", ""teenager"", ""struggling music group"", ""cult tv"", ""unemployment"", ""fictional band""]",The misadventures of a struggling rock group.,"[""nm0427888"", ""nm0004880"", ""nm0868074"", ""nm0626452""]","[""nm0005196"", ""nm0875918""]"
tt0060019,https://m.media-amazon.com/images/M/MV5BYTRkMWJiZDgtOTAyOS00YjcyLWI5YjktNDhlMGExMTRjYWY4XkEyXkFqcGc@._V1_.jpg,7.9,14135,US,"('en',)","[""desert"", ""american southwest"", ""united states of america"", ""1960s"", ""1970s"", ""animal character name in series title"", ""four word series title"", ""road runner character"", ""cartoon canary"", ""cartoon cat"", ""cartoon coyote"", ""cartoon roadrunner"", ""sylvester the cat character"", ""tweety bird character"", ""cat versus bird"", ""looney tunes"", ""anthology series"", ""surrealism"", ""anthropomorphic animal"", ""wile e. coyote character"", ""animals family"", ""hand drawn animation"", ""famous opening theme"", ""acme brand""]","A scheming coyote, constantly at odds with a swift and clever roadrunner bird, uses various gadgets and devices to try and catch his longtime rival.","[""nm0000305""]",[]
